timeStamp,Elance
1351133492,92
1351219877,208
1351306262,206
1351392645,206
1351479130,200
1351565448,236
1351651822,282
1351738240,253
1351824659,262
1351911048,201
1351997395,148
1352083785,175
1352170285,205
1352256576,219
1352343088,253
1352429978,230
1352515839,222
1352602792,139
1352688553,163
1352774964,231
1352861433,223
1352948355,227
1353034754,258
1353120591,191
1353207541,171
1353293404,172
1353380371,254
1353466760,239
1353552555,222
1353639599,185
1353725390,189
1353812337,169
1353898784,183
1353985110,227
1354071599,243
1354157922,260
1354244374,254
1354330781,201
1354417193,134
1354503567,184
1354589905,228
1354676333,218
1354762683,253
1354849120,246
1354935517,214
1355021861,174
1355108265,158
1355194699,262
1355281098,245
1355367548,258
1355453949,231
1355540298,215
1355626709,160
1355713086,165
1355799444,297
1355885974,243
1355972319,224
1356058744,181
1356145073,164
1356231442,132
1356317864,127
1356404236,140
1356490661,109
1356577048,171
1356663474,211
1356749834,178
1356836276,173
1356922643,169
1357008994,138
1357095413,119
1357181860,232
1357268287,226
1357354597,227
1357440981,183
1357527594,175
1357565766,104
1357872999,97
1357959397,267
1358045733,153
1358132256,172
1358218552,270
1358304989,276
1358391454,275
1358477840,288
1358564155,235
1358650585,184
1358736964,182
1358823335,221
1358909781,287
1358996104,250
1359082521,236
1359168958,260
1359255316,206
1359341782,182
1359428220,274
1359514560,270
1359600963,286
1359687347,265
1359773771,277
1359860195,183
1359946477,211
1360032959,308
1360119288,327
1360205730,296
1360292194,292
1360378504,250
1360464885,206
1360551281,196
1360637678,290
1360724175,286
1360810583,313
1360896896,279
1360983338,257
1361069703,208
1361156033,197
1361242518,299
1361328832,331
1361415295,308
1361501700,292
1361588189,283
1361674429,184
1361760928,181
1361847303,294
1361933625,285
1362020018,289
1362095789,272
