timestamp,Guru
1357178400,22537
1357264800,22537
1357351200,22540
1357437600,22554
1357524000,22554
1357610400,22560
1357696800,22560
1357783200,22564
1357869600,22586
1357956000,22588
1358042400,22588
1358128800,22592
1358215200,22608
1358301600,22608
1358388000,22618
1358474400,22619
1358560800,22619
1358647200,22619
1358733600,22636
1358820000,22636
1358906400,22636
1358992800,22649
1359079200,22648
1359165600,22648
1359252000,22642
1359338400,22650
1359424800,22650
1359511200,22648
1359597600,22656
1359684000,22656
1359770400,22666
1359856800,22666
1359943200,22681
1360029600,22681
1360116000,22703
1360202400,22703
1360288800,22703
1360375200,22704
1360461600,22704
1360548000,22704
1360634400,22712
1360720800,22712
1360807200,22715
1360893600,22727
1360980000,22727
1361070000,22738
1361156400,22741
1361242800,22754
1361329200,22763
1361415600,22763
1361502000,22778
1361588400,22778
1361674800,22774
1361761200,22779
1361847600,22781
1361934000,22795
1362020400,22795
