timestamp,Elance
1351044000,116147
1351130400,116312
1351130400,116599
1351216800,116643
1351303200,116867
1351303200,116995
1351389600,117076
1351389600,117076
1351476000,115302
1351476000,115579
1351562400,115659
1351648800,115907
1351648800,115985
1351735200,116214
1351735200,116398
1351821600,116535
1351821600,116705
1351908000,116836
1351908000,116940
1351994400,117047
1351994400,117047
1352080800,115614
1352167200,115888
1352167200,115962
1352253600,116223
1352253600,116140
1352340000,116381
1352340000,116537
1352426400,116658
1352426400,116803
1352512800,116893
1352512800,117002
1352599200,117074
1352685600,117074
1352685600,115688
1352772000,115924
1352772000,115987
1352858400,116212
1352858400,116389
1352944800,116509
1352944800,116635
1353031200,116792
1353031200,116884
1353117600,117004
1353204000,117145
1353204000,117145
1353290400,117145
1353290400,115810
1353376800,116019
1353376800,116166
1353463200,116288
1353463200,116439
1353549600,116530
1353549600,116658
1353636000,116730
1353722400,116877
1353722400,116917
1353808800,117079
1353808800,117079
1353895200,115921
1353895200,116036
1353981600,116136
1353981600,116285
1354068000,116526
1354068000,116651
1354154400,116846
1354240800,117062
1354240800,117094
1354327200,117257
1354327200,117329
1354413600,117401
1354413600,117401
1354500000,117129
1354586400,117306
1354586400,117380
1354672800,117616
1354672800,117642
1354759200,117763
1354759200,117875
1354845600,117946
1354845600,118031
1354932000,118116
1354932000,118186
1355018400,118229
1355018400,118229
1355104800,116842
1355191200,117072
1355191200,117135
1355277600,117419
1355277600,117566
1355364000,117644
1355364000,117803
1355450400,117953
1355450400,118062
1355536800,118187
1355623200,118350
1355623200,118350
1355709600,117223
1355709600,117360
1355796000,117505
1355796000,117613
1355882400,117781
1355882400,117866
1355968800,117976
1356055200,118143
1356055200,118170
1356141600,118322
1356141600,118408
1356228000,118445
1356228000,118445
1356314400,117551
1356314400,117589
1356400800,117648
1356400800,117694
1356487200,117734
1356573600,117804
1356573600,117877
1356660000,117929
1356660000,117988
1356746400,118044
1356746400,118102
1356832800,118150
1356919200,118150
1356919200,117288
1357005600,117495
1357005600,117506
1357092000,117679
1357092000,117849
1357178400,117938
1357178400,118109
1357264800,118253
1357264800,118383
1357351200,118551
1357437600,118715
1357437600,118715
1357524000,116041
1357783200,117169
1357869600,117331
1357956000,117536
1357956000,117586
1358042400,117747
1358042400,117747
1358128800,116666
1358128800,116831
1358215200,116956
1358215200,117059
1358301600,117155
1358388000,117331
1358388000,117427
1358474400,117711
1358474400,117798
1358560800,118014
1358560800,118146
1358647200,118243
1358647200,118243
1358733600,117115
1358733600,117275
1358820000,117501
1358906400,117796
1358906400,118034
1358992800,118290
1358992800,118431
1359079200,118652
1359079200,118792
1359165600,118955
1359252000,119133
1359252000,119133
1359338400,117920
1359338400,118078
1359424800,118332
1359424800,118483
1359511200,118752
1359511200,118911
1359597600,119109
1359684000,119424
1359684000,119472
1359770400,119771
1359770400,119992
1359856800,120115
1359943200,120115
1359943200,118918
1360029600,119300
1360029600,119392
1360116000,119716
1360116000,119940
1360202400,120127
1360202400,120271
1360288800,120500
1360375200,120794
1360375200,120875
1360461600,121128
1360461600,121128
1360548000,119801
1360548000,119980
1360634400,120124
1360634400,120354
1360807200,121149
1360807200,121403
1360893600,121569
1360893600,121691
1360980000,121829
1361070000,122059
1361070000,122059
1361156400,122059
1361156400,121052
1361242800,121218
1361242800,121477
1361329200,121770
1361329200,121952
1361415600,122335
1361502000,122734
1361502000,123130
1361588400,123337
1361674800,123595
1361674800,123595
1361761200,122462
1361761200,122686
1361847600,123000
1361847600,123166
1361934000,123487
1362020400,123844
1362020400,124001
