timestamp,Elance
1351044000,112952
1351130400,113099
1351130400,113324
1351216800,113351
1351303200,113520
1351303200,113605
1351389600,113666
1351389600,113666
1351476000,112486
1351476000,112705
1351562400,112766
1351648800,112916
1351648800,112983
1351735200,113156
1351735200,113242
1351821600,113350
1351821600,113504
1351908000,113636
1351908000,113712
1351994400,113800
1351994400,113800
1352080800,112711
1352167200,112945
1352167200,112987
1352253600,113209
1352253600,113132
1352340000,113358
1352340000,113473
1352426400,113576
1352426400,113704
1352512800,113784
1352512800,113862
1352599200,113933
1352685600,113933
1352685600,112850
1352772000,112997
1352772000,113002
1352858400,113208
1352858400,113343
1352944800,113443
1352944800,113528
1353031200,113637
1353031200,113720
1353117600,113785
1353204000,113904
1353204000,113904
1353290400,113904
1353290400,112792
1353376800,112968
1353376800,113115
1353463200,113217
1353463200,113341
1353549600,113415
1353549600,113512
1353636000,113602
1353722400,113718
1353722400,113745
1353808800,113885
1353808800,113885
1353895200,113012
1353895200,113088
1353981600,113215
1353981600,113394
1354068000,113553
1354068000,113647
1354154400,113813
1354240800,114013
1354240800,114028
1354327200,114231
1354327200,114287
1354413600,114349
1354413600,114349
1354500000,114004
1354586400,114234
1354586400,114271
1354672800,114425
1354672800,114435
1354759200,114565
1354759200,114629
1354845600,114699
1354845600,114781
1354932000,114855
1354932000,114905
1355018400,114959
1355018400,114959
1355104800,113664
1355191200,113922
1355191200,113992
1355277600,114209
1355277600,114323
1355364000,114387
1355364000,114573
1355450400,114757
1355450400,114847
1355536800,114933
1355623200,115067
1355623200,115067
1355709600,114188
1355709600,114287
1355796000,114445
1355796000,114541
1355882400,114700
1355882400,114782
1355968800,114889
1356055200,115048
1356055200,115074
1356141600,115225
1356141600,115302
1356228000,115342
1356228000,115342
1356314400,114525
1356314400,114528
1356400800,114583
1356400800,114624
1356487200,114671
1356573600,114732
1356573600,114796
1356660000,114854
1356660000,114913
1356746400,114945
1356746400,114994
1356832800,115047
1356919200,115047
1356919200,114323
1357005600,114525
1357005600,114509
1357092000,114670
1357092000,114776
1357178400,114933
1357178400,115079
1357264800,115223
1357264800,115350
1357351200,115478
1357437600,115654
1357437600,115654
1357524000,113392
1357783200,114501
1357869600,114664
1357956000,114876
1357956000,114861
1358042400,115013
1358042400,115013
1358128800,113892
1358128800,114019
1358215200,114156
1358215200,114232
1358301600,114395
1358388000,114629
1358388000,114707
1358474400,114969
1358474400,115021
1358560800,115239
1358560800,115366
1358647200,115443
1358647200,115443
1358733600,114366
1358733600,114504
1358820000,114719
1358906400,115007
1358906400,115178
1358992800,115366
1358992800,115473
1359079200,115584
1359079200,115714
1359165600,115842
1359252000,115977
1359252000,115977
1359338400,114731
1359338400,114812
1359424800,115027
1359424800,115153
1359511200,115388
1359511200,115515
1359597600,115671
1359684000,115929
1359684000,115950
1359770400,116226
1359770400,116352
1359856800,116459
1359943200,116459
1359943200,115098
1360029600,115425
1360029600,115492
1360116000,115793
1360116000,115986
1360202400,116216
1360202400,116357
1360288800,116570
1360375200,116812
1360375200,116841
1360461600,117024
1360461600,117024
1360548000,115736
1360548000,115903
1360634400,116080
1360634400,116254
1360807200,117034
1360807200,117228
1360893600,117376
1360893600,117480
1360980000,117634
1361070000,117824
1361070000,117824
1361156400,117824
1361156400,116931
1361242800,117114
1361242800,117306
1361329200,117645
1361329200,117796
1361415600,118206
1361502000,118611
1361502000,118962
1361588400,119127
1361674800,119322
1361674800,119322
1361761200,118207
1361761200,118321
1361847600,118587
1361847600,118719
1361934000,118958
1362020400,119257
1362020400,119362
