timestamp,Elance
1351044000,160830
1351130400,160985
1351130400,161290
1351216800,161363
1351303200,161627
1351303200,161792
1351389600,161893
1351389600,161893
1351476000,160350
1351476000,160665
1351562400,160760
1351648800,161005
1351648800,161108
1351735200,161335
1351735200,161528
1351821600,161678
1351821600,161910
1351908000,162108
1351908000,162246
1351994400,162378
1351994400,162378
1352080800,161054
1352167200,161403
1352167200,161471
1352253600,161775
1352253600,161843
1352340000,162185
1352340000,162386
1352426400,162511
1352426400,162751
1352512800,162853
1352512800,162996
1352599200,163109
1352685600,163109
1352685600,161803
1352772000,162034
1352772000,162112
1352858400,162388
1352858400,162578
1352944800,162701
1352944800,162907
1353031200,163099
1353031200,163239
1353117600,163397
1353204000,163621
1353204000,163621
1353290400,163621
1353290400,162410
1353376800,162676
1353376800,162948
1353463200,163104
1353463200,163362
1353549600,163473
1353549600,163676
1353636000,163815
1353722400,164051
1353722400,164059
1353808800,164281
1353808800,164281
1353895200,163130
1353895200,163270
1353981600,163388
1353981600,163606
1354068000,163855
1354068000,164008
1354154400,164275
1354240800,164579
1354240800,164644
1354327200,164876
1354327200,164973
1354413600,165096
1354413600,165096
1354500000,167129
1354586400,167460
1354586400,167546
1354672800,167809
1354672800,167821
1354759200,167994
1354759200,168169
1354845600,168238
1354845600,168396
1354932000,168458
1354932000,168565
1355018400,168623
1355018400,168623
1355104800,167277
1355191200,167561
1355191200,167663
1355277600,167940
1355277600,168198
1355364000,168294
1355364000,168539
1355450400,168792
1355450400,168932
1355536800,169108
1355623200,169369
1355623200,169369
1355709600,168146
1355709600,168349
1355796000,168589
1355796000,168726
1355882400,168949
1355882400,169102
1355968800,169295
1356055200,169517
1356055200,169560
1356141600,169761
1356141600,169949
1356228000,170032
1356228000,170032
1356314400,169057
1356314400,169193
1356400800,169324
1356400800,169414
1356487200,169504
1356573600,169599
1356573600,169695
1356660000,169731
1356660000,169857
1356746400,169916
1356746400,170019
1356832800,170072
1356919200,170072
1356919200,169081
1357005600,169437
1357005600,169459
1357092000,169681
1357092000,169881
1357178400,170033
1357178400,170291
1357264800,170462
1357264800,170648
1357351200,170861
1357437600,171117
1357437600,171117
1357524000,168082
1357783200,169480
1357869600,169673
1357956000,169923
1357956000,169946
1358042400,170193
1358042400,170193
1358128800,169036
1358128800,169189
1358215200,169359
1358215200,169436
1358301600,169612
1358388000,169802
1358388000,169909
1358474400,170257
1358474400,170350
1358560800,170639
1358560800,170811
1358647200,170937
1358647200,170937
1358733600,169793
1358733600,170054
1358820000,170292
1358906400,170661
1358906400,170910
1358992800,171122
1358992800,171301
1359079200,171514
1359079200,171679
1359165600,171845
1359252000,172114
1359252000,172114
1359338400,170839
1359338400,171072
1359424800,171355
1359424800,171537
1359511200,171806
1359511200,171976
1359597600,172222
1359684000,172568
1359684000,172639
1359770400,172987
1359770400,173196
1359856800,173323
1359943200,173323
1359943200,171874
1360029600,172305
1360029600,172381
1360116000,172769
1360116000,173045
1360202400,173309
1360202400,173486
1360288800,173701
1360375200,173991
1360375200,174044
1360461600,174336
1360461600,174336
1360548000,173090
1360548000,173270
1360634400,173469
1360634400,173714
1360807200,174724
1360807200,175001
1360893600,175217
1360893600,175397
1360980000,175581
1361070000,175872
1361070000,175872
1361156400,175872
1361156400,174731
1361242800,174913
1361242800,175201
1361329200,175550
1361329200,175785
1361415600,176203
1361502000,176685
1361502000,177179
1361588400,177430
1361674800,177734
1361674800,177734
1361761200,176462
1361761200,176723
1361847600,176968
1361847600,177186
1361934000,177469
1362020400,177875
1362020400,178086
