timestamp,Elance
1351044000,136952
1351130400,137155
1351130400,137437
1351216800,137488
1351303200,137745
1351303200,137876
1351389600,137980
1351389600,137980
1351476000,136035
1351476000,136376
1351562400,136464
1351648800,136767
1351648800,136874
1351735200,137169
1351735200,137318
1351821600,137485
1351821600,137648
1351908000,137819
1351908000,137922
1351994400,138022
1351994400,138022
1352080800,136560
1352167200,136922
1352167200,136999
1352253600,137316
1352253600,137355
1352340000,137640
1352340000,137797
1352426400,137967
1352426400,138136
1352512800,138275
1352512800,138361
1352599200,138459
1352685600,138459
1352685600,136967
1352772000,137267
1352772000,137332
1352858400,137646
1352858400,137820
1352944800,137989
1352944800,138123
1353031200,138270
1353031200,138392
1353117600,138542
1353204000,138732
1353204000,138732
1353290400,138732
1353290400,137271
1353376800,137550
1353376800,137745
1353463200,137886
1353463200,138083
1353549600,138193
1353549600,138344
1353636000,138455
1353722400,138663
1353722400,138694
1353808800,138894
1353808800,138894
1353895200,137575
1353895200,137678
1353981600,137831
1353981600,138010
1354068000,138281
1354068000,138390
1354154400,138650
1354240800,138898
1354240800,138929
1354327200,139150
1354327200,139255
1354413600,139372
1354413600,139372
1354500000,138242
1354586400,138540
1354586400,138614
1354672800,138868
1354672800,138896
1354759200,139038
1354759200,139151
1354845600,139227
1354845600,139349
1354932000,139427
1354932000,139499
1355018400,139562
1355018400,139562
1355104800,137924
1355191200,138241
1355191200,138347
1355277600,138654
1355277600,138849
1355364000,138941
1355364000,139148
1355450400,139351
1355450400,139476
1355536800,139609
1355623200,139803
1355623200,139803
1355709600,138433
1355709600,138571
1355796000,138795
1355796000,138912
1355882400,139118
1355882400,139269
1355968800,139444
1356055200,139653
1356055200,139687
1356141600,139869
1356141600,139962
1356228000,140050
1356228000,140050
1356314400,139036
1356314400,139053
1356400800,139178
1356400800,139236
1356487200,139330
1356573600,139425
1356573600,139515
1356660000,139572
1356660000,139635
1356746400,139665
1356746400,139754
1356832800,139830
1356919200,139830
1356919200,138873
1357005600,139186
1357005600,139198
1357092000,139413
1357092000,139638
1357178400,139816
1357178400,140016
1357264800,140308
1357264800,140433
1357351200,140677
1357437600,140935
1357437600,140935
1357524000,137927
1357783200,139359
1357869600,139616
1357956000,139876
1357956000,139909
1358042400,140153
1358042400,140153
1358128800,138798
1358128800,138999
1358215200,139195
1358215200,139323
1358301600,139505
1358388000,139794
1358388000,139918
1358474400,140307
1358474400,140367
1358560800,140702
1358560800,140864
1358647200,141016
1358647200,141016
1358733600,139701
1358733600,139957
1358820000,140260
1358906400,140640
1358906400,140916
1358992800,141211
1358992800,141363
1359079200,141599
1359079200,141732
1359165600,141928
1359252000,142171
1359252000,142171
1359338400,140676
1359338400,140948
1359424800,141311
1359424800,141495
1359511200,141830
1359511200,141971
1359597600,142310
1359684000,142734
1359684000,142795
1359770400,143183
1359770400,143440
1359856800,143615
1359943200,143615
1359943200,142081
1360029600,142598
1360029600,142694
1360116000,143173
1360116000,143492
1360202400,143807
1360202400,144009
1360288800,144272
1360375200,144664
1360375200,144774
1360461600,145090
1360461600,145090
1360548000,143636
1360548000,143886
1360634400,144125
1360634400,144439
1360807200,145620
1360807200,145932
1360893600,146168
1360893600,146342
1360980000,146563
1361070000,146872
1361070000,146872
1361156400,146872
1361156400,145823
1361242800,146057
1361242800,146382
1361329200,146866
1361329200,147082
1361415600,147602
1361502000,148152
1361502000,148638
1361588400,148915
1361674800,149251
1361674800,149251
1361761200,147957
1361761200,148192
1361847600,148569
1361847600,148785
1361934000,149128
1362020400,149571
1362020400,149715
