timesTamp,Elance
1351114699,160830
1351164557,160985
1351214603,161290
1351264662,161363
1351327666,161627
1351374053,161792
1351420534,161893
1351466983,161893
1351513485,160350
1351560246,160665
1351606835,160760
1351653504,161005
1351700119,161108
1351747683,161335
1351794461,161528
1351841294,161678
1351888028,161910
1351934865,162108
1351981472,162246
1352028114,162378
1352074702,162378
1352121387,161054
1352168322,161403
1352215066,161471
1352261930,161775
1352308748,161843
1352355335,162185
1352402078,162386
1352448617,162511
1352495234,162751
1352541958,162853
1352593868,162996
1352640790,163109
1352687375,163109
1352734062,161803
1352780793,162034
1352827532,162112
1352874209,162388
1352925035,162578
1352971681,162701
1353018262,162907
1353065072,163099
1353111766,163239
1353158484,163397
1353204950,163621
1353251507,163621
1353297926,163621
1353344651,162410
1353391251,162676
1353438044,162948
1353484626,163104
1353531261,163362
1353578121,163473
1353628747,163676
1353684595,163815
1353731225,164051
1353778132,164059
1353824553,164281
1353870924,164281
1353917542,163130
1353964593,163270
1354011109,163388
1354057656,163606
1354104282,163855
1354150941,164008
1354197733,164275
1354244374,164579
1354291992,164644
1354339360,164876
1354386366,164973
1354433105,165096
1354479719,165096
1354526573,167129
1354587543,167460
1354636046,167546
1354682864,167809
1354729792,167821
1354776416,167994
1354823332,168169
1354870148,168238
1354916841,168396
1354963706,168458
1355010463,168565
1355057375,168623
1355104108,168623
1355150893,167277
1355197678,167561
1355244704,167663
1355291628,167940
1355338532,168198
1355385537,168294
1355432493,168539
1355479810,168792
1355526657,168932
1355590697,169108
1355640617,169369
1355687317,169369
1355734090,168146
1355780835,168349
1355827606,168589
1355874402,168726
1355921342,168949
1355968101,169102
1356015105,169295
1356061854,169517
1356108963,169560
1356155740,169761
1356202712,169949
1356249410,170032
1356295862,170032
1356342654,169057
1356389268,169193
1356435723,169324
1356482227,169414
1356529029,169504
1356591620,169599
1356642333,169695
1356689164,169731
1356735805,169857
1356782728,169916
1356829297,170019
1356875918,170072
1356922372,170072
1356969104,169081
1357015562,169437
1357062066,169459
1357108611,169681
1357155310,169881
1357202322,170033
1357248993,170291
1357295642,170462
1357342934,170648
1357389996,170861
1357438260,171117
1357484908,171117
1357547645,168082
1357863627,169480
1357910827,169673
1357958997,169923
1358005711,169946
1358052179,170193
1358100344,170193
1358148177,169036
1358194714,169189
1358243545,169359
1358291155,169436
1358338704,169612
1358388416,169802
1358435707,169909
1358484454,170257
1358531450,170350
1358579906,170639
1358627178,170811
1358673955,170937
1358722201,170937
1358769019,169793
1358815914,170054
1358862683,170292
1358915304,170661
1358976919,170910
1359024420,171122
1359071285,171301
1359118185,171514
1359165047,171679
1359211788,171845
1359258283,172114
1359304978,172114
1359351662,170839
1359398532,171072
1359456234,171355
1359502997,171537
1359549963,171806
1359596844,171976
1359644165,172222
1359690986,172568
1359737883,172639
1359784722,172987
1359831857,173196
1359896476,173323
1359943881,173323
1359990765,171874
1360037501,172305
1360086362,172381
1360141860,172769
1360188693,173045
1360235751,173309
1360282663,173486
1360329578,173701
1360376401,173991
1360423378,174044
1360470061,174336
1360516926,174336
1360563608,173090
1360610686,173270
1360658249,173469
1360708094,173714
1360829312,174724
1360876783,175001
1360925057,175217
1360973695,175397
1361022106,175581
1361070369,175872
1361118393,175872
1361166471,175872
1361215270,174731
1361263806,174913
1361312501,175201
1361361209,175550
1361410012,175785
1361458530,176203
1361521112,176685
1361580044,177179
1361632768,177430
1361680951,177734
1361729358,177734
1361778084,176462
1361827020,176723
1361876383,176968
1361926782,177186
1361976641,177469
1362026896,177875
1362084795,178086
