timesTamp,Elance
1351114699,116147
1351164557,116312
1351214603,116599
1351264662,116643
1351327666,116867
1351374053,116995
1351420534,117076
1351466983,117076
1351513485,115302
1351560246,115579
1351606835,115659
1351653504,115907
1351700119,115985
1351747683,116214
1351794461,116398
1351841294,116535
1351888028,116705
1351934865,116836
1351981472,116940
1352028114,117047
1352074702,117047
1352121387,115614
1352168322,115888
1352215066,115962
1352261930,116223
1352308748,116140
1352355335,116381
1352402078,116537
1352448617,116658
1352495234,116803
1352541958,116893
1352593868,117002
1352640790,117074
1352687375,117074
1352734062,115688
1352780793,115924
1352827532,115987
1352874209,116212
1352925035,116389
1352971681,116509
1353018262,116635
1353065072,116792
1353111766,116884
1353158484,117004
1353204950,117145
1353251507,117145
1353297926,117145
1353344651,115810
1353391251,116019
1353438044,116166
1353484626,116288
1353531261,116439
1353578121,116530
1353628747,116658
1353684595,116730
1353731225,116877
1353778132,116917
1353824553,117079
1353870924,117079
1353917542,115921
1353964593,116036
1354011109,116136
1354057656,116285
1354104282,116526
1354150941,116651
1354197733,116846
1354244374,117062
1354291992,117094
1354339360,117257
1354386366,117329
1354433105,117401
1354479719,117401
1354526573,117129
1354587543,117306
1354636046,117380
1354682864,117616
1354729792,117642
1354776416,117763
1354823332,117875
1354870148,117946
1354916841,118031
1354963706,118116
1355010463,118186
1355057375,118229
1355104108,118229
1355150893,116842
1355197678,117072
1355244704,117135
1355291628,117419
1355338532,117566
1355385537,117644
1355432493,117803
1355479810,117953
1355526657,118062
1355590697,118187
1355640617,118350
1355687317,118350
1355734090,117223
1355780835,117360
1355827606,117505
1355874402,117613
1355921342,117781
1355968101,117866
1356015105,117976
1356061854,118143
1356108963,118170
1356155740,118322
1356202712,118408
1356249410,118445
1356295862,118445
1356342654,117551
1356389268,117589
1356435723,117648
1356482227,117694
1356529029,117734
1356591620,117804
1356642333,117877
1356689164,117929
1356735805,117988
1356782728,118044
1356829297,118102
1356875918,118150
1356922372,118150
1356969104,117288
1357015562,117495
1357062066,117506
1357108611,117679
1357155310,117849
1357202322,117938
1357248993,118109
1357295642,118253
1357342934,118383
1357389996,118551
1357438260,118715
1357484908,118715
1357547645,116041
1357863627,117169
1357910827,117331
1357958997,117536
1358005711,117586
1358052179,117747
1358100344,117747
1358148177,116666
1358194714,116831
1358243545,116956
1358291155,117059
1358338704,117155
1358388416,117331
1358435707,117427
1358484454,117711
1358531450,117798
1358579906,118014
1358627178,118146
1358673955,118243
1358722201,118243
1358769019,117115
1358815914,117275
1358862683,117501
1358915304,117796
1358976919,118034
1359024420,118290
1359071285,118431
1359118185,118652
1359165047,118792
1359211788,118955
1359258283,119133
1359304978,119133
1359351662,117920
1359398532,118078
1359456234,118332
1359502997,118483
1359549963,118752
1359596844,118911
1359644165,119109
1359690986,119424
1359737883,119472
1359784722,119771
1359831857,119992
1359896476,120115
1359943881,120115
1359990765,118918
1360037501,119300
1360086362,119392
1360141860,119716
1360188693,119940
1360235751,120127
1360282663,120271
1360329578,120500
1360376401,120794
1360423378,120875
1360470061,121128
1360516926,121128
1360563608,119801
1360610686,119980
1360658249,120124
1360708094,120354
1360829312,121149
1360876783,121403
1360925057,121569
1360973695,121691
1361022106,121829
1361070369,122059
1361118393,122059
1361166471,122059
1361215270,121052
1361263806,121218
1361312501,121477
1361361209,121770
1361410012,121952
1361458530,122335
1361521112,122734
1361580044,123130
1361632768,123337
1361680951,123595
1361729358,123595
1361778084,122462
1361827020,122686
1361876383,123000
1361926782,123166
1361976641,123487
1362026896,123844
1362084795,124001
