timesTamp,Elance
1351114699,136952
1351164557,137155
1351214603,137437
1351264662,137488
1351327666,137745
1351374053,137876
1351420534,137980
1351466983,137980
1351513485,136035
1351560246,136376
1351606835,136464
1351653504,136767
1351700119,136874
1351747683,137169
1351794461,137318
1351841294,137485
1351888028,137648
1351934865,137819
1351981472,137922
1352028114,138022
1352074702,138022
1352121387,136560
1352168322,136922
1352215066,136999
1352261930,137316
1352308748,137355
1352355335,137640
1352402078,137797
1352448617,137967
1352495234,138136
1352541958,138275
1352593868,138361
1352640790,138459
1352687375,138459
1352734062,136967
1352780793,137267
1352827532,137332
1352874209,137646
1352925035,137820
1352971681,137989
1353018262,138123
1353065072,138270
1353111766,138392
1353158484,138542
1353204950,138732
1353251507,138732
1353297926,138732
1353344651,137271
1353391251,137550
1353438044,137745
1353484626,137886
1353531261,138083
1353578121,138193
1353628747,138344
1353684595,138455
1353731225,138663
1353778132,138694
1353824553,138894
1353870924,138894
1353917542,137575
1353964593,137678
1354011109,137831
1354057656,138010
1354104282,138281
1354150941,138390
1354197733,138650
1354244374,138898
1354291992,138929
1354339360,139150
1354386366,139255
1354433105,139372
1354479719,139372
1354526573,138242
1354587543,138540
1354636046,138614
1354682864,138868
1354729792,138896
1354776416,139038
1354823332,139151
1354870148,139227
1354916841,139349
1354963706,139427
1355010463,139499
1355057375,139562
1355104108,139562
1355150893,137924
1355197678,138241
1355244704,138347
1355291628,138654
1355338532,138849
1355385537,138941
1355432493,139148
1355479810,139351
1355526657,139476
1355590697,139609
1355640617,139803
1355687317,139803
1355734090,138433
1355780835,138571
1355827606,138795
1355874402,138912
1355921342,139118
1355968101,139269
1356015105,139444
1356061854,139653
1356108963,139687
1356155740,139869
1356202712,139962
1356249410,140050
1356295862,140050
1356342654,139036
1356389268,139053
1356435723,139178
1356482227,139236
1356529029,139330
1356591620,139425
1356642333,139515
1356689164,139572
1356735805,139635
1356782728,139665
1356829297,139754
1356875918,139830
1356922372,139830
1356969104,138873
1357015562,139186
1357062066,139198
1357108611,139413
1357155310,139638
1357202322,139816
1357248993,140016
1357295642,140308
1357342934,140433
1357389996,140677
1357438260,140935
1357484908,140935
1357547645,137927
1357863627,139359
1357910827,139616
1357958997,139876
1358005711,139909
1358052179,140153
1358100344,140153
1358148177,138798
1358194714,138999
1358243545,139195
1358291155,139323
1358338704,139505
1358388416,139794
1358435707,139918
1358484454,140307
1358531450,140367
1358579906,140702
1358627178,140864
1358673955,141016
1358722201,141016
1358769019,139701
1358815914,139957
1358862683,140260
1358915304,140640
1358976919,140916
1359024420,141211
1359071285,141363
1359118185,141599
1359165047,141732
1359211788,141928
1359258283,142171
1359304978,142171
1359351662,140676
1359398532,140948
1359456234,141311
1359502997,141495
1359549963,141830
1359596844,141971
1359644165,142310
1359690986,142734
1359737883,142795
1359784722,143183
1359831857,143440
1359896476,143615
1359943881,143615
1359990765,142081
1360037501,142598
1360086362,142694
1360141860,143173
1360188693,143492
1360235751,143807
1360282663,144009
1360329578,144272
1360376401,144664
1360423378,144774
1360470061,145090
1360516926,145090
1360563608,143636
1360610686,143886
1360658249,144125
1360708094,144439
1360829312,145620
1360876783,145932
1360925057,146168
1360973695,146342
1361022106,146563
1361070369,146872
1361118393,146872
1361166471,146872
1361215270,145823
1361263806,146057
1361312501,146382
1361361209,146866
1361410012,147082
1361458530,147602
1361521112,148152
1361580044,148638
1361632768,148915
1361680951,149251
1361729358,149251
1361778084,147957
1361827020,148192
1361876383,148569
1361926782,148785
1361976641,149128
1362026896,149571
1362084795,149715
