timestamp,Elance
1351130400,92
1351216800,208
1351303200,206
1351389600,206
1351476000,200
1351562400,236
1351648800,282
1351735200,253
1351821600,262
1351908000,201
1351994400,148
1352080800,175
1352167200,205
1352253600,219
1352340000,253
1352426400,230
1352512800,222
1352599200,139
1352685600,163
1352772000,231
1352858400,223
1352944800,227
1353031200,258
1353117600,191
1353204000,171
1353290400,172
1353376800,254
1353463200,239
1353549600,222
1353636000,185
1353722400,189
1353808800,169
1353895200,183
1353981600,227
1354068000,243
1354154400,260
1354240800,254
1354327200,201
1354413600,134
1354500000,184
1354586400,228
1354672800,218
1354759200,253
1354845600,246
1354932000,214
1355018400,174
1355104800,158
1355191200,262
1355277600,245
1355364000,258
1355450400,231
1355536800,215
1355623200,160
1355709600,165
1355796000,297
1355882400,243
1355968800,224
1356055200,181
1356141600,164
1356228000,132
1356314400,127
1356400800,140
1356487200,109
1356573600,171
1356660000,211
1356746400,178
1356832800,173
1356919200,169
1357005600,138
1357092000,119
1357178400,232
1357264800,226
1357351200,227
1357437600,183
1357524000,175
1357524000,104
1357869600,97
1357956000,267
1358042400,153
1358128800,172
1358215200,270
1358301600,276
1358388000,275
1358474400,288
1358560800,235
1358647200,184
1358733600,182
1358820000,221
1358906400,287
1358992800,250
1359079200,236
1359165600,260
1359252000,206
1359338400,182
1359424800,274
1359511200,270
1359597600,286
1359684000,265
1359770400,277
1359856800,183
1359943200,211
1360029600,308
1360116000,327
1360202400,296
1360288800,292
1360375200,250
1360461600,206
1360548000,196
1360634400,290
1360720800,286
1360807200,313
1360893600,279
1360980000,257
1360980000,208
1361070000,197
1361156400,299
1361242800,331
1361329200,308
1361415600,292
1361502000,283
1361588400,184
1361674800,181
1361761200,294
1361847600,285
1361934000,289
1362020400,272
