timestamp,Elance
1351130400,211
1351216800,593
1351303200,477
1351389600,347
1351476000,400
1351562400,592
1351648800,608
1351735200,608
1351821600,556
1351908000,517
1351994400,416
1352080800,417
1352167200,587
1352253600,583
1352340000,626
1352426400,641
1352512800,561
1352599200,411
1352685600,425
1352772000,588
1352858400,588
1352944800,619
1353031200,598
1353117600,540
1353204000,418
1353290400,387
1353376800,606
1353463200,652
1353549600,611
1353636000,503
1353722400,466
1353808800,351
1353895200,384
1353981600,611
1354068000,616
1354154400,660
1354240800,595
1354327200,498
1354413600,387
1354500000,419
1354586400,627
1354672800,651
1354759200,645
1354845600,612
1354932000,549
1355018400,401
1355104800,396
1355191200,634
1355277600,684
1355364000,647
1355450400,586
1355536800,537
1355623200,339
1355709600,369
1355796000,574
1355882400,586
1355968800,597
1356055200,496
1356141600,429
1356228000,355
1356314400,370
1356400800,399
1356487200,295
1356573600,449
1356660000,455
1356746400,432
1356832800,400
1356919200,347
1357005600,361
1357092000,393
1357178400,564
1357264800,627
1357351200,569
1357437600,404
1357524000,387
1357524000,296
1357869600,173
1357956000,568
1358042400,431
1358128800,454
1358215200,658
1358301600,654
1358388000,594
1358474400,625
1358560800,569
1358647200,422
1358733600,409
1358820000,680
1358906400,704
1358992800,635
1359079200,601
1359165600,582
1359252000,466
1359338400,459
1359424800,622
1359511200,715
1359597600,728
1359684000,677
1359770400,557
1359856800,401
1359943200,448
1360029600,674
1360116000,675
1360202400,678
1360288800,703
1360375200,625
1360461600,426
1360548000,457
1360634400,660
1360720800,764
1360807200,704
1360893600,613
1360980000,569
1360980000,487
1361070000,485
1361156400,691
1361242800,732
1361329200,773
1361415600,676
1361502000,580
1361588400,437
1361674800,432
1361761200,712
1361847600,726
1361934000,737
1362020400,653
