timestamp,Elance
1351130400,169
1351216800,418
1351303200,395
1351389600,244
1351476000,270
1351562400,433
1351648800,411
1351735200,374
1351821600,395
1351908000,371
1351994400,260
1352080800,268
1352167200,427
1352253600,455
1352340000,460
1352426400,453
1352512800,393
1352599200,293
1352685600,285
1352772000,420
1352858400,460
1352944800,431
1353031200,414
1353117600,358
1353204000,271
1353290400,276
1353376800,472
1353463200,471
1353549600,376
1353636000,307
1353722400,285
1353808800,238
1353895200,311
1353981600,468
1354068000,449
1354154400,448
1354240800,477
1354327200,405
1354413600,291
1354500000,311
1354586400,448
1354672800,464
1354759200,459
1354845600,466
1354932000,408
1355018400,262
1355104800,284
1355191200,444
1355277600,475
1355364000,399
1355450400,406
1355536800,359
1355623200,263
1355709600,247
1355796000,435
1355882400,444
1355968800,466
1356055200,399
1356141600,311
1356228000,229
1356314400,210
1356400800,262
1356487200,206
1356573600,267
1356660000,330
1356746400,347
1356832800,275
1356919200,249
1357005600,264
1357092000,260
1357178400,427
1357264800,429
1357351200,399
1357437600,318
1357524000,277
1357524000,176
1357869600,121
1357956000,416
1358042400,311
1358128800,309
1358215200,468
1358301600,488
1358388000,486
1358474400,505
1358560800,445
1358647200,308
1358733600,306
1358820000,475
1358906400,523
1358992800,511
1359079200,506
1359165600,424
1359252000,293
1359338400,353
1359424800,498
1359511200,528
1359597600,479
1359684000,483
1359770400,434
1359856800,318
1359943200,383
1360029600,544
1360116000,542
1360202400,517
1360288800,503
1360375200,453
1360461600,302
1360548000,364
1360634400,501
1360720800,533
1360807200,505
1360893600,475
1360980000,438
1360980000,320
1361070000,349
1361156400,547
1361242800,498
1361329200,534
1361415600,593
1361502000,462
1361588400,308
1361674800,331
1361761200,516
1361847600,527
1361934000,524
1362020400,448
