timestamp,Elance
1351130400,31
1351216800,105
1351303200,93
1351389600,64
1351476000,66
1351562400,99
1351648800,98
1351735200,121
1351821600,128
1351908000,74
1351994400,57
1352080800,48
1352167200,92
1352253600,93
1352340000,85
1352426400,70
1352512800,65
1352599200,64
1352685600,65
1352772000,82
1352858400,80
1352944800,79
1353031200,98
1353117600,80
1353204000,51
1353290400,61
1353376800,71
1353463200,82
1353549600,74
1353636000,66
1353722400,57
1353808800,58
1353895200,59
1353981600,90
1354068000,93
1354154400,101
1354240800,89
1354327200,75
1354413600,64
1354500000,64
1354586400,83
1354672800,86
1354759200,104
1354845600,88
1354932000,74
1355018400,55
1355104800,65
1355191200,98
1355277600,101
1355364000,72
1355450400,79
1355536800,75
1355623200,56
1355709600,69
1355796000,71
1355882400,73
1355968800,70
1356055200,83
1356141600,63
1356228000,43
1356314400,56
1356400800,50
1356487200,44
1356573600,65
1356660000,72
1356746400,53
1356832800,53
1356919200,48
1357005600,59
1357092000,44
1357178400,80
1357264800,91
1357351200,62
1357437600,44
1357524000,58
1357524000,26
1357869600,20
1357956000,65
1358042400,50
1358128800,64
1358215200,106
1358301600,100
1358388000,74
1358474400,89
1358560800,86
1358647200,64
1358733600,47
1358820000,94
1358906400,95
1358992800,101
1359079200,89
1359165600,80
1359252000,42
1359338400,56
1359424800,93
1359511200,107
1359597600,117
1359684000,107
1359770400,100
1359856800,54
1359943200,73
1360029600,99
1360116000,115
1360202400,99
1360288800,106
1360375200,98
1360461600,64
1360548000,69
1360634400,98
1360720800,102
1360807200,110
1360893600,78
1360980000,79
1360980000,61
1361070000,65
1361156400,99
1361242800,100
1361329200,104
1361415600,107
1361502000,112
1361588400,110
1361674800,150
1361761200,159
1361847600,167
1361934000,136
1362020400,88
