timestamp,Elance
1351130400,38
1351216800,118
1351303200,137
1351389600,97
1351476000,89
1351562400,131
1351648800,137
1351735200,128
1351821600,117
1351908000,129
1351994400,95
1352080800,84
1352167200,116
1352253600,164
1352340000,144
1352426400,127
1352512800,115
1352599200,79
1352685600,99
1352772000,110
1352858400,132
1352944800,118
1353031200,123
1353117600,125
1353204000,105
1353290400,71
1353376800,130
1353463200,94
1353549600,128
1353636000,96
1353722400,86
1353808800,84
1353895200,100
1353981600,132
1354068000,128
1354154400,143
1354240800,114
1354327200,93
1354413600,83
1354500000,78
1354586400,115
1354672800,115
1354759200,126
1354845600,121
1354932000,84
1355018400,67
1355104800,75
1355191200,135
1355277600,137
1355364000,128
1355450400,129
1355536800,118
1355623200,90
1355709600,77
1355796000,136
1355882400,111
1355968800,101
1356055200,90
1356141600,99
1356228000,96
1356314400,103
1356400800,91
1356487200,67
1356573600,104
1356660000,102
1356746400,93
1356832800,97
1356919200,79
1357005600,87
1357092000,93
1357178400,124
1357264800,134
1357351200,111
1357437600,98
1357524000,96
1357524000,66
1357869600,34
1357956000,129
1358042400,83
1358128800,93
1358215200,156
1358301600,151
1358388000,130
1358474400,158
1358560800,139
1358647200,95
1358733600,106
1358820000,140
1358906400,144
1358992800,126
1359079200,136
1359165600,133
1359252000,88
1359338400,88
1359424800,135
1359511200,138
1359597600,146
1359684000,145
1359770400,125
1359856800,100
1359943200,97
1360029600,121
1360116000,136
1360202400,151
1360288800,141
1360375200,130
1360461600,111
1360548000,146
1360634400,144
1360720800,156
1360807200,140
1360893600,128
1360980000,98
1360980000,104
1361070000,105
1361156400,152
1361242800,150
1361329200,140
1361415600,148
1361502000,129
1361588400,103
1361674800,96
1361761200,140
1361847600,148
1361934000,164
1362020400,124
