timestamp,Guru
1357257697,76461
1357305173,76461
1357354830,76493
1357454615,76549
1357588956,76549
1357637988,76679
1357739818,76679
1357791252,76753
1357891925,76825
1357993753,76855
1358090627,76855
1358143273,76926
1358244113,77011
1358357301,77011
1358408920,77087
1358508848,77137
1358608298,77137
1358657485,77192
1358771575,77280
1358871616,77280
1358953840,77280
1359011608,77357
1359111266,77407
1359211024,77407
1359260484,77459
1359358090,77523
1359477790,77523
1359527483,77615
1359629373,77665
1359731975,77665
1359783367,77714
1359915007,77714
1359963227,77793
1360062708,77793
1360133083,77909
1360234291,77960
1360335167,77960
1360385422,78020
1360486974,78046
1360614980,78046
1360665087,78113
1360774950,78113
1360831068,78205
1360927872,78260
1361024566,78260
1361072784,78335
1361169460,78385
1361266631,78442
1361366450,78498
1361463515,78498
1361519874,78577
1361626855,78577
1361674966,78633
1361770532,78697
1361866963,78779
1361963979,78841
1362061458,78842
