timestamp,Guru
1357257697,5953
1357305173,5953
1357354830,5949
1357454615,5953
1357588956,5953
1357637988,5955
1357739818,5955
1357791252,5952
1357891925,5950
1357993753,5949
1358090627,5949
1358143273,5954
1358244113,5956
1358357301,5956
1358408920,5955
1358508848,5955
1358608298,5955
1358657485,5954
1358771575,5952
1358871616,5952
1358953840,5952
1359011608,5949
1359111266,5947
1359211024,5947
1359260484,5946
1359358090,5949
1359477790,5949
1359527483,5957
1359629373,5958
1359731975,5958
1359783367,5954
1359915007,5954
1359963227,5955
1360062708,5955
1360133083,5958
1360234291,5954
1360335167,5954
1360385422,5953
1360486974,5954
1360614980,5954
1360665087,5956
1360774950,5956
1360831068,5956
1360927872,5953
1361024566,5953
1361072784,5944
1361169460,5949
1361266631,5950
1361366450,5950
1361463515,5950
1361519874,5959
1361626855,5959
1361674966,5958
1361770532,5960
1361866963,5961
1361963979,5959
1362061458,5956
