timestamp,Elance,lista
1351130400,500,30;500;500;1000
1351216800,500,500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000
1351303200,500,100;200;500;500;500;500;500;500;500;500;500;500;1000;1300;5000
1351389600,500,50;50;500;500;500;500;1000;5000;5000;10000
1351476000,500,20;20;20;40;50;500;500;500;500;500;500;1000;1000;5000;10000
1351562400,500,20;20;20;200;500;500;500;500;500;500;1000;5000;5000;5000;5000;5000;5000;10000
1351648800,1000,50;300;500;500;500;500;500;500;1000;1000;5000;5000;5000;5000;5000;5000;10000
1351735200,500,50;60;60;60;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000
1351821600,500,60;200;500;500;500;500;500;500;500;500;500;500;500;1000;5000
1351908000,2500,500;500;500;500;500;500;1000;1500;2500;2500;2500;2500;3000;3000;3500;5000;5000;5000
1351994400,1000,500;500;500;500;500;500;1000;5000;5000;5000;5000;5000;10000
1352080800,750,35;100;300;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000
1352167200,500,30;100;100;300;500;500;500;500;500;500;500;500;600;1000;1000;1000;5000;5000;5000;5000
1352253600,500,40;60;100;150;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000;10000
1352340000,500,100;100;150;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;10000
1352426400,500,55;100;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;5000
1352512800,500,40;55;150;500;500;500;500;500;500;500;500;500;5000;5000;5000;10000;10000
1352599200,500,150;300;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000
1352685600,500,50;100;500;500;500;500;1000;1000;1000;5000
1352772000,500,50;70;110;300;500;500;500;500;500;500;500;500;1000;1000;5000;5000;5000;5000;10000;10000
1352858400,500,20;25;150;300;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;5000;10000;10000;10000
1352944800,500,20;25;50;150;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;5000;5000;5000;10000
1353031200,500,20;20;50;200;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000;5000
1353117600,500,100;500;500;500;500;500;1000;10000
1353204000,500,100;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000
1353290400,500,60;200;450;500;500;500;500;500;500;500;1000;1000;5000;5000
1353376800,500,32;150;450;500;500;500;500;500;500;500;1000;1000;1000;5000;10000;10000;10000;150000
1353463200,500,250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;10000;10000;10000;150000
1353549600,500,30;30;40;40;50;50;500;500;500;500;500;500;500;500;500;500;500;500;500;1000
1353636000,500,50;150;500;500;500;500;500;500;500;500;500;500;500;500;750;1000;5000;10000
1353722400,1000,500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000;5000;5000;10000
1353808800,1000,500;500;500;500;500;1000;1000;1000;1000;1000;1000;5000;5000
1353895200,500,150;500;500;500;500;500;500;1000;1000;1000;5000;10000
1353981600,500,20;50;150;500;500;500;500;500;500;500;500;500;500;1000;2000;6000
1354068000,500,120;300;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;6000;10000
1354154400,500,75;80;300;300;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;5000;5000
1354240800,500,25;100;300;300;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000;10000;10000
1354327200,500,300;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;5000;5000
1354413600,500,40;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;10000
1354500000,500,500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000
1354586400,500,50;100;100;200;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000;10000
1354672800,500,50;100;125;300;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000
1354759200,500,150;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;5000;5000;5000;5000
1354845600,500,30;60;65;100;225;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000;10000
1354932000,500,60;100;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;10000
1355018400,500,22;25;500;500;500;500;500;500;500;500;500;1000;1000;2000;2000;2000;5000;10000;10000
1355104800,500,25;50;500;500;500;500;500;500;500;500;500;500;1000;1000;2000;2000;5000
1355191200,500,30;100;150;150;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;5000;5000;10000;10000
1355277600,500,30;50;50;100;150;150;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000
1355364000,500,25;250;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;10000
1355450400,500,150;150;500;500;500;500;500;500;500;1000;2000;5000
1355536800,500,40;150;200;200;500;500;500;500;500;500;500;500;1000;1000;1000
1355623200,500,30;500;500;500;500;500;500;500;500;500;500;500;1000;2000;5000;10000
1355709600,500,50;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;2000;10000
1355796000,500,500;500;500;500;500;500;500;500;500;500;500;1000;5000
1355882400,500,300;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;5000;5000;5000;10000
1355968800,500,20;20;75;100;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000;10000
1356055200,500,20;80;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;10000
1356141600,500,50;60;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;10000
1356228000,1000,25;500;500;500;1000;1000;1000;1000;5000;5000
1356314400,500,25;100;200;200;500;500;500;500;500;500;500;1000;5000;5000;5000;5000
1356400800,500,75;200;500;500;500;500;500;500;1000;5000;5000;5000
1356487200,500,75;500;500;500;500;500;1000;1000;1000;5000;5000
1356573600,500,40;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;10000
1356660000,500,150;500;500;500;500;500;500;1000;1000;5000;5000;10000
1356746400,500,50;75;100;150;500;500;500;500;500;500;1000;5000
1356832800,500,50;50;300;500;500;500;500;500;500;500;1000;1000;10000
1356919200,500,300;500;500;500;500;500;500;500;1000;1000;5000;10000
1357005600,500,20;500;500;500;500;500;500;500;500;500;4000;5000;5000
1357092000,500,20;500;500;500;500;500;500;500;500;500;500;1000;4000;5000
1357178400,500,120;250;300;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;10000;50000
1357264800,500,250;500;500;500;500;500;500;500;500;500;600;1500;3000;50000
1357351200,500,300;500;500;500;500;500;500;500;500;500;500;1000;3000;5000;10000
1357437600,500,20;50;300;500;500;500;500;500;500;500;1000;1000;1000;10000
1357524000,500,20;20;50;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000
1357524000,500,60;500;500;500;500;1000;1000;5000
1357869600,500,500;500;2000
1357956000,500,100;100;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1500;5000;5000
1358042400,500,50;100;500;500;500;500;500;500;1000;5000;10000
1358128800,500,50;100;500;500;500;500;500;500;500;500;500;1000;5000;10000;10000
1358215200,500,40;100;150;150;200;500;500;500;500;500;500;500;500;500;500;800;1000;1000;1000;1000;1000;1000;5000;5000;5000
1358301600,500,50;80;100;125;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;800;1000;1000;1500;5000;5000;5000;5000;10000
1358388000,500,75;100;500;500;500;500;500;500;500;500;500;500;500;500;570;700;1000;1000;1000;5000;5000;5000;5000;5000;10000
1358474400,500,50;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;10000
1358560800,500,500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000
1358647200,500,45;70;500;500;500;500;500;1000;5000;10000
1358733600,500,20;70;200;300;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000
1358820000,500,50;50;50;50;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1200;5000;10000;10000
1358906400,500,30;50;50;50;50;500;500;500;500;500;500;1000;5000;5000;10000
1358992800,1000,200;500;500;500;500;500;1000;1000;5000;5000;5000;40000;40000
1359079200,1000,20;300;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000
1359165600,500,30;40;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;5000;5000
1359252000,500,500;500;500;500;500;500;500;500;1000;1000;1500;5000;5000;5000;10000
1359338400,500,50;100;200;500;500;500;500;500;500;500;750;1000;1000;1000;1000;1500;10000;1000000
1359424800,500,70;500;500;500;500;500;500;500;500;500;500;500;500;500;500;5000;5000;5000;1000000
1359511200,500,40;120;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000
1359597600,500,20;120;150;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;5000;10000
1359684000,500,20;50;100;150;200;200;500;500;500;500;500;500;500;500;500;500;500;600;750;1000;5000;5000;5000;5000;5000;5000;10000
1359770400,500,20;100;100;120;250;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;5000;5000
1359856800,1000,30;100;250;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000
1359943200,1000,200;500;500;500;500;500;500;1000;1000;5000;5000;5000;5000;5000;5000
1360029600,500,200;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000
1360116000,500,500;500;500;500;500;500;500;500;500;500;500;500;1000;5000;5000;5000;5000;10000
1360202400,500,50;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;2000;5000;5000;10000;10000
1360288800,500,40;50;200;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000
1360375200,500,150;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;5000;5000;10000;10000
1360461600,500,100;150;300;500;500;500;500;500;500;500;500;500;500;500;500;500;550;5000;5000;5000;10000
1360548000,500,500;500;500;500;500;500;500;500;500;500;500;500;500;500;550;1000;1000;1000;1000;5000;5000;5000;10000;10000
1360634400,500,25;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1500;10000;10000;25000
1360720800,500,500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1500;5000;5000;5000;5000;25000
1360807200,500,500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;5000;5000;5000;5000;7000
1360893600,500,60;500;500;500;500;500;500;500;500;500;1000;5000;10000
1360980000,500,25;60;140;150;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;5000;10000
1360980000,500,30;45;50;100;140;500;500;500;500;500;500;500;1000;5000;5000;5000;5000
1361070000,500,100;500;500;500;500;500;500;500;500;500;500;500;1000;5000;5000;5000;10000;10000
1361156400,500,500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;5000
1361242800,500,500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;5000;5000;5000
1361329200,500,35;50;200;500;500;500;500;1000;1000;1000;5000;5000;10000
1361415600,500,50;50;275;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000
1361502000,500,25;50;50;275;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;5000;10000;10000;90000
1361588400,500,25;25;25;25;100;100;340;500;500;500;500;500;500;500;500;500;500;500;850;900;1000;10000
1361674800,500,20;50;100;100;100;340;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;1000;5000;5000;5000;5000
1361761200,500,20;25;50;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1500;5000;5000;5000;5000;5000;10000
1361847600,500,40;50;50;50;50;50;100;100;100;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;5000
