timestamp,Elance,lista
1351130400,500,35;50;100;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000
1351216800,500,20;20;25;40;50;50;50;70;100;100;100;100;125;130;150;150;200;200;200;200;330;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000
1351303200,500,25;25;25;25;25;30;40;50;50;50;100;100;100;200;250;330;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;5000;10000;10000
1351389600,500,20;20;25;30;40;50;50;75;91;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000
1351476000,500,20;25;25;30;30;30;40;40;60;60;65;75;100;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000
1351562400,500,30;30;40;40;50;60;65;80;100;165;250;250;360;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000;10000
1351648800,500,20;20;20;20;25;50;60;70;80;80;80;100;100;100;100;120;200;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;10000
1351735200,500,20;20;20;20;20;20;35;40;50;50;60;70;75;80;100;499;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000
1351821600,500,20;20;20;30;30;35;35;40;40;45;50;50;50;60;60;60;70;150;175;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;10000;10000
1351908000,500,25;35;45;50;50;50;50;61;75;100;110;150;175;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;1000;1000;1000;1000;1000;5000
1351994400,500,25;35;40;50;50;50;100;150;150;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;10000
1352080800,500,25;50;50;50;65;70;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;800;1000;5000;5000
1352167200,500,20;25;25;25;25;30;30;30;40;50;50;50;50;50;50;50;65;70;100;100;100;150;150;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;800;800;1000;1000;1000;1000;1000;1000;1000;5000;5000
1352253600,500,20;20;20;21;25;25;25;30;30;30;50;50;50;50;50;55;100;100;120;120;150;150;175;200;200;250;250;350;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;10000
1352340000,500,40;50;50;50;75;100;100;150;150;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;10000;10000
1352426400,500,20;20;21;25;27;50;60;75;120;150;200;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;750;1000;1000;1500;5000
1352512800,500,20;25;27;50;50;60;120;150;200;250;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1500;5000
1352599200,500,20;20;25;50;55;125;150;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000;10000
1352685600,500,20;20;30;40;40;50;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;5000;5000;10000
1352772000,500,20;20;20;25;25;40;40;50;50;60;85;159;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;5000;10000
1352858400,500,20;20;20;25;25;30;30;50;60;100;100;100;150;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000;10000
1352944800,500,20;20;30;30;35;40;50;50;50;60;60;60;80;100;100;200;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000;10000;10000
1353031200,500,20;30;35;40;45;50;50;50;70;75;80;80;100;100;100;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;800;1000;5000;5000;5000;5000;10000
1353117600,500,20;20;30;30;45;50;50;50;60;60;80;100;100;200;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;800;1000;5000;5000;10000;10000;10000
1353204000,500,20;20;30;30;35;35;40;40;50;50;100;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;5000;5000;5000;10000
1353290400,500,20;20;20;20;25;25;25;25;30;30;30;35;35;40;41;50;75;80;100;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;5000;5000;10000;10000
1353376800,500,20;20;30;30;30;30;35;35;35;40;40;41;50;50;50;50;60;65;75;100;100;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;5000
1353463200,500,30;30;30;30;40;40;45;50;50;50;75;80;81;100;100;140;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;5000;5000
1353549600,500,20;40;40;45;50;50;50;50;80;85;125;140;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;10000;10000
1353636000,500,20;25;25;25;30;40;50;50;60;80;100;100;150;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;10000
