timestamp,Elance,lista
1351130400,500,50;500;500
1351216800,250,35;50;50;100;250;500;500;500;5000
1351303200,500,100;500;500;500;500;500;500;500;500;500;500;1000;5000
1351389600,500,40;150;500;500;500;500;500;500;500;500;500
1351476000,325,40;150;500;1000
1351562400,500,200;500;500;500;500;1000
1351648800,500,50;120;500;500;500;500;500;1000
1351735200,500,100;120;500;500;1000;1000;1000
1351821600,500,500;500;500;500;500;500;1000;1000;5000
1351908000,500,50;200;500;500;500;500;800;1000
1351994400,500,200;300;500;1000;5000
1352080800,500,150;250;300;500;500;500;1000;5000
1352167200,500,150;500;500;500;500;500
1352253600,500,500;500;500;500;500;500
1352340000,500,60;500;500;500;500;500;500;500;5000
1352426400,500,150;150;500;500;500;500;500;500;500;500;500;1000;1000;5000
1352512800,750,50;500;1000;1000
1352599200,500,50;500;500;500;500;500;500;750
1352685600,500,499;500;500;500;500;500;500;500;500;500;500;500;500;750;1000;1000;1000
1352772000,500,20;500;500;500;500;500;500;500;500;5000
1352858400,500,50;500;500;500;500;500;500;500;500;500;500;10000
1352944800,500,50;60;400;425;500;500;500;500;500;1000
1353031200,500,60;125;400;425;500;500;500;500;500;500;500;500;500;1000;1000;5000;5000
1353117600,500,100;500;500;500;500;1000;1000;5000;5000
1353204000,500,100;500;500;3000
1353290400,225,25;30;150;300;500;1000
1353376800,500,30;75;150;500;500;500;500;500;1000
1353463200,500,25;100;150;500;500;500;500;500;500;500;500;500;500;500;500;1000
1353549600,500,150;500;500;500;500;500;500;1000;1000;1000
1353636000,500,100;250;500;500;500;500;500;800;800;1000
1353722400,375,60;100;150;250;500;500;800;800
1353808800,500,150;500;500;500;500;700
1353895200,500,500;500;500;500;500;500;500;700
1353981600,500,125;125;150;500;500;500;500;500
1354068000,500,45;125;250;500;500;500;500;500;500;500;500;1000;5000;5000;10000
1354154400,500,60;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000;5000;10000
1354240800,500,500;500;500;500;500;500;500;1000;1000;1000;5000
1354327200,500,100;500;500;500;500;500;500;500;500;500;500;500;500;1000;5000
1354413600,500,50;230;500;500;500;500;500;1000;1000;5000
1354500000,500,50;84;200;500;500;500;5000
1354586400,500,200;500;500;500;500;500;500;500;500;500;500;1000
1354672800,500,500;500;500;500;500;500;500;500;500;500;500;500;1000;1000
1354759200,500,40;250;500;500;500;500;500;5000
1354845600,500,40;100;500;500;500;500;500;500;500;500;500;500;500;800;1000;10000
1354932000,500,495;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000
1355018400,500,500;500;500;500;500;500;500;1000;1000
1355104800,500,425;500;500;500;500;500;500;500;500
1355191200,500,100;500;500;500;500;2000;5000
1355277600,500,50;100;100;110;500;500;500;500;500;500;500;500;500;500;500;600
1355364000,500,30;50;110;325;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;625
1355450400,500,55;125;200;500;500;500;500;500;500;500;500;500;1000;1000;1000;5000
1355536800,500,80;100;500;500;500;500;500;1000
1355623200,500,100;500;500;500;500;10000;10000
1355709600,750,500;500;500;500;500;500;1000;2000;5000;10000;10000;10000
1355796000,500,500;500;500;500;500;500;500;500;500;500;1000;1000;1000;2000;5000
1355882400,500,230;300;450;500;500;500;500;500;500;500;500;500;500;1000;2500;10000
1355968800,500,40;100;100;230;450;500;500;500;500;500;500;500;500;500;500;5000;10000;10000
1356055200,500,100;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;5000
1356141600,500,500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000
1356228000,500,200;500;500;500;500;500;500;500;1000;1000;1000
1356314400,500,100;100;200;500;500;500;1000
1356400800,500,500;500;500;500;500;500
1356487200,500,300;500;500;500;500;500;500;500;10000
1356573600,500,500;500;500;500;500;500;500;500;500;500;500;500;500
1356660000,500,50;500;500;500;500;500;500;500;500;500;500;1000;1000
1356746400,500,100;400;500;500;500;500;500;500;500;500;500;1000;1000
1356832800,500,50;100;100;400;500;500;500;500;500;500;500;500;1000
1356919200,500,100;100;150;150;300;500;500;500;500;500;500;500;500;1000
1357005600,125,100;125;125;125;125;125;150;500;500;1000
1357092000,2750,150;500;5000;5000
