timestamp,Elance,lista
1352944800,500,20;30;40;50;50;50;50;50;70;100;120;120;120;120;150;150;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;10000;10000;10000;50000;80000
1353031200,500,25;25;40;50;50;100;100;100;100;150;200;200;200;250;300;360;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;5000;5000;5000;5000;5000;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;50000
1353117600,500,25;25;25;25;30;30;30;50;50;60;60;70;100;100;100;120;250;250;250;250;360;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;2000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;10000;10000;10000;10000;10000;100000;110000
1353204000,500,30;30;30;30;50;50;60;60;100;100;120;120;150;160;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;10000;10000;10000;10000;10000;10000
1353290400,500,35;50;50;100;100;220;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;10000;10000;10000;10000;10000;10000
1353376800,500,21;25;30;40;40;50;50;80;80;80;80;100;200;200;200;250;250;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;7500;10000;10000;10000;10000;50000
1353463200,500,20;25;25;25;25;40;50;50;50;50;50;50;100;100;100;200;200;200;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1500;5000;5000;5000;5000;5000;5000;10000;10000;10000;50000
1353549600,500,35;40;50;50;50;50;100;100;100;125;150;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
1353636000,500,20;20;20;30;35;50;50;50;70;100;150;150;200;250;250;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;4676;5000;5000;5000;5000;5000;5000;5000;10000
1353722400,500,20;25;30;40;50;50;70;80;100;100;260;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;10000
1353808800,500,20;20;25;25;40;45;50;50;60;70;100;100;100;150;200;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;650;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;10000
1353895200,500,20;40;50;50;50;120;150;150;150;200;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;650;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;10000;30000
1353981600,500,20;25;50;50;50;50;75;100;100;150;150;150;200;200;200;300;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;2700;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;6800;150000
1354068000,500,20;20;20;30;50;50;60;75;75;100;100;125;150;199;200;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;10000;10000;10000
1354154400,500,20;20;30;30;30;40;50;50;50;50;75;75;100;100;100;150;150;200;200;200;200;200;240;250;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;8000;10000;10000;10000
1354240800,500,20;20;21;25;25;30;40;50;50;50;50;50;60;75;82;100;100;100;150;150;200;200;240;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;5000;8000;10000
1354327200,500,20;20;20;20;20;25;25;30;30;50;50;50;60;70;100;100;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;10000
1354413600,500,20;20;20;20;25;30;30;50;50;50;80;100;100;100;100;150;160;200;250;300;350;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;10000
1354500000,500,20;20;50;50;50;160;250;350;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;2000;10000;10000;10000
1354586400,500,35;50;50;50;50;75;75;80;100;100;100;150;150;150;150;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;750;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1237;5000;5000;5000;5000;5000;10000;10000;10000
1354672800,500,20;20;30;50;50;50;50;75;80;100;100;100;150;150;150;200;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;800;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1237;5000;5000;5000;5000;5000;5000
1354759200,500,20;25;30;40;50;50;60;70;90;100;100;100;100;200;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;700;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;5000;5000;5000;5000;5000;5000;5000;10000;10000
1354845600,500,20;20;20;20;20;40;50;50;50;50;60;70;90;100;200;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;2000;5000;5000;5000;5000;10000
1354932000,500,50;80;90;100;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;2000;3500;5000;5000;5000;100000
1355018400,500,30;30;40;50;60;100;120;250;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;750;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;5000;5000;100000
1355104800,500,30;30;40;45;50;50;50;50;60;60;100;100;200;200;250;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;750;1000;1000;1000;1000;1000;1000;1500;2000;5000;5000;5000;5000;5000;5000;5000;5000;10000;10000;10000
1355191200,500,20;20;25;25;30;30;40;50;60;80;100;100;100;100;100;100;100;150;160;200;200;200;200;200;250;250;350;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;800;1000;1000;1000;1000;1000;1000;1000;1000;1500;2000;5000;5000;5000;5000;5000;10000;10000;10000;10000;100000
1355277600,500,20;20;23;25;30;35;40;50;50;75;100;150;160;200;200;200;400;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;600;800;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;4800;5000;5000;5000;5000;5000;10000;10000;10000
1355364000,500,20;30;30;35;50;50;50;50;70;70;70;70;70;100;100;100;100;120;150;200;200;200;375;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;2000;4800;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;8000;10000;10000;10000;10000;10000
1355450400,500,20;20;30;50;50;50;75;100;100;149;150;200;250;300;375;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1500;1500;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000;10000
1355536800,500,25;25;25;30;30;40;50;50;70;100;100;100;100;100;160;200;250;250;300;400;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;5000;5000;5000;5000;5000;5000;5000;5000;5000;5000
1355623200,500,20;25;25;35;44;50;50;70;100;100;100;110;200;250;300;300;300;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1050;5000;5000;10000;10000
1355709600,500,20;30;70;100;100;150;150;300;300;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1200;1500;5000;5000;5000;5000;5000;5000;10000;10000;10000;10000
1355796000,500,20;20;25;30;50;50;50;60;75;80;130;150;150;150;200;300;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;500;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000;1250;1500;4000;5000;5000;5000;5000;5000;5000;5000;5000;5000;10000;10000;10000
